bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,address,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode,전기사용금액,가스사용금액,난방사용금액,전기사용량,가스사용량,난방사용량,냉수사용량,온수사용량,냉수사용금액,온수사용금액,집계날짜,cleaned_address,lat,lon
1165010300,아파트,혼합식,,위탁관리,혼합,서울특별시 서초구 형촌길 15,133.0,SH공사,서울특별시 서초구 우면동 712- 서초네이처힐2단지,1.0,SH공사,A13778213,8,025791558,12668.83,21.0,0.0,68.0,44.0,서초네이처힐2단지,12669.0,025791557,7, ,20120426.0,9.0,133.0,7.0,9677.61,6765.0,0,0,0,0,0,0,0,0,0,0,202401,서울특별시 서초구 우면동 712-,37.4632989346877,127.021462617695
1165010300,연립주택,계단식,개별난방,위탁관리,임대,서울특별시 서초구 형촌길 60,115.0,SH,서울특별시 서초구 우면동 701- 서초네이처힐가든,1.0,동화이앤씨,A13778214,16,025298872,6849.5846,0.0,0.0,92.0,23.0,서초네이처힐가든,14988.19,025298871,5, ,20110930.0,16.0,115.0,5.0,6894.73,6765.0,0,0,0,0,0,0,0,0,0,0,202401,서울특별시 서초구 우면동 701-,37.4645305807291,127.020136264192
1165010300,아파트,복도식,중앙난방,위탁관리,임대,서울특별시 서초구 바우뫼로7길 11,984.0,한국토지주택공사,서울특별시 서초구 우면동 63- 서울우면,1.0,남광토건,A13778306,6,025733433,42228.56,0.0,0.0,984.0,0.0,서울우면,43895.11,025780503,15,www.kohom.or.kr,19940718.0,13.0,984.0,15.0,28606.23,6762.0,0,0,67827926,0,0,81901,3159,3159,0,7897500,202401,서울특별시 서초구 우면동 63-,37.469861799836,127.023866004927
1165010600,아파트,계단식,지역난방,자치관리,분양,서울특별시 서초구 나루터로4길 70-5,110.0,확인불가,서울특별시 서초구 잠원동 60-4 한신타운,0.0,확인불가,A13779432,1,025364503,10294.77,0.0,0.0,0.0,110.0,한신타운,10447.43,025324503,15, ,19890630.0,4.0,110.0,15.0,8173.2,6522.0,0,0,0,0,0,0,0,0,0,0,202401,서울특별시 서초구 잠원동 60-4,37.5094726629989,127.011568494191
1165010700,아파트,복도식,개별난방,자치관리,분양,서울특별시 서초구 고무래로10길 39,154.0,해주정씨종친회,서울특별시 서초구 반포동 46- 엠브이아파트,2.0,한보철강,A13780201,1,025911645,17664.36,40.0,0.0,54.0,60.0,엠브이아파트,21910.0,025911655,18, ,19940728.0,2.0,154.0,18.0,13431.48,6593.0,9271440,0,0,0,0,0,0,0,0,0,202401,서울특별시 서초구 반포동 46-,37.4991655524726,127.010251346999
1165010700,아파트,혼합식,지역난방,위탁관리,분양,서울특별시 서초구 사평대로 154,224.0,현대건설,서울특별시 서초구 반포동 64-5 반포현대동궁,1.0,현대건설,A13780402,1,025342894,22573.8,0.0,0.0,0.0,224.0,반포현대동궁,22638.0,025342896,15, ,19910720.0,4.0,224.0,15.0,17403.75,6578.0,10924389,0,37746709,52796,0,0,3314,1276,3995190,3190000,202401,서울특별시 서초구 반포동 64-5,37.5007885086018,127.002200860265
1165010700,아파트,혼합식,지역난방,자치관리,분양,서울특별시 서초구 사평대로28길 31,414.0,(주)한신공영,서울특별시 서초구 반포동 70-1 반포한신서래,0.0,(주)한신공영,A13780403,4,025926146,50600.0,84.0,120.0,56.0,154.0,반포한신서래,50600.0,025359492,12, ,19871231.0,12.0,414.0,12.0,39183.78,6578.0,24916730,0,86471600,107117,0,0,7011,2086,10184370,5840800,202401,서울특별시 서초구 반포동 70-1,37.4989786738327,127.000999698637
1165010100,아파트,계단식,지역난방,위탁관리,분양,서울특별시 서초구 방배로37길 26-9,216.0,방배궁전리모델링주택조합,서울특별시 서초구 방배동 776-3 쌍용예가클래식,1.0,쌍용건설,A13782601,3,025323302,31459.8,144.0,72.0,0.0,0.0,쌍용예가클래식,38311.354,025323048,12, ,20061227.0,10.0,216.0,12.0,25998.4164,6557.0,23868429,0,36996380,69677,0,22687,4122,1611,5137510,4833000,202401,서울특별시 서초구 방배동 776-3,37.4937360523087,126.987521941851
1165010100,아파트,혼합식,지역난방,자치관리,분양,서울특별시 서초구 방배로 270,481.0,삼호주택,서울특별시 서초구 방배동 725- 방배신삼호,0.0,삼호주택,A13782602,6,025930902,85111.464,117.0,364.0,0.0,0.0,방배신삼호,85111.464,025936434,13, ,19830531.0,17.0,481.0,13.0,76743.12,6574.0,41112236,0,0,194771,0,0,11847,5982,13598110,24562092,202401,서울특별시 서초구 방배동 725-,37.4976251790426,126.988622978961
1165010100,주상복합,계단식,개별난방,위탁관리,분양,서울특별시 서초구 동광로1길 112,337.0,롯데건설(주),서울특별시 서초구 방배동 754-1 롯데캐슬헤론,3.0,롯데건설(주),A13782803,5,025328005,84735.105,161.0,176.0,0.0,0.0,롯데캐슬헤론,96868.466,025328002,29, ,20060626.0,5.0,337.0,29.0,47039.63,6551.0,45794820,0,0,214986,0,0,6327,0,5487270,0,202401,서울특별시 서초구 방배동 754-1,37.4969966477215,126.984725257382
