bjdCode,codeAptNm,codeHallNm,codeHeatNm,codeMgrNm,codeSaleNm,address,hoCnt,kaptAcompany,kaptAddr,kaptBaseFloor,kaptBcompany,kaptCode,kaptDongCnt,kaptFax,kaptMarea,kaptMparea_135,kaptMparea_136,kaptMparea_60,kaptMparea_85,kaptName,kaptTarea,kaptTel,kaptTopFloor,kaptUrl,kaptUsedate,kaptdEcntp,kaptdaCnt,ktownFlrNo,privArea,zipcode,cleaned_address,lat,lon,전기사용량
1162010200,아파트,복도식,개별난방,자치관리,분양,서울특별시 관악구 조원로2길 13,280.0,라이프,서울특별시 관악구 신림동 1656- 신림미성,0.0,라이프,A15190301,2,028698742,25263.6,140.0,0.0,0.0,140.0,신림미성,25263.6,028648742,10, ,19821023.0,4.0,280.0,10.0,22940.1,8769.0,서울특별시 관악구 신림동 1656-,37.4827892255973,126.90291924339,0
1162010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 남부순환로 1430,1456.0,미도재건축조합,서울특별시 관악구 신림동 1730- 신림푸르지오,2.0,대우건설,A15190705,23,028634463,176283.46,350.0,263.0,94.0,749.0,신림푸르지오,254293.0,028543765,24, ,20050621.0,33.0,1456.0,24.0,145820.53,8770.0,서울특별시 관악구 신림동 1730-,37.4792384454661,126.909039951252,0
1162010100,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 은천로33길 5,487.0,동부건설,서울특별시 관악구 봉천동 1719- 관악동부센트레빌,0.0,동부건설,A15192201,7,0262657500,47547.3214,71.0,0.0,230.0,186.0,관악동부센트레빌,64146.63,028850826,20, ,20040528.0,17.0,487.0,20.0,37580.23,8729.0,서울특별시 관악구 봉천동 1719-,37.4873001209776,126.950155935997,0
1162010100,아파트,복도식,개별난방,위탁관리,임대,서울특별시 관악구 관악로37길 20,829.0,봉천동재개발조합,서울특별시 관악구 봉천동 1703-1 봉천동아제2,3.0,동아건설,A15192202,4, ,54249.76,0.0,0.0,836.0,0.0,봉천동아제2,54249.76,028849524,24, ,20000509.0,0.0,836.0,24.0,27387.36,8726.0,서울특별시 관악구 봉천동 1703-1,37.4875554407187,126.95598852611,0
1162010100,아파트,복도식,개별난방,위탁관리,임대,서울특별시 관악구 양녕로 117,799.0,서울시,서울특별시 관악구 봉천동 1718-1 관악벽산블루밍임대,2.0,벽산블루밍,A15178204,3,0232859615,26413.342,0.0,0.0,799.0,0.0,관악벽산블루밍임대,48061.6,0232859614,22, ,20050705.0,9.0,799.0,22.0,26303.08,8715.0,서울특별시 관악구 봉천동 1718-1,37.4915087835926,126.942726707191,0
1162010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 관악구 조원로13길 15,112.0,현대건설,서울특별시 관악구 신림동 551-9 신림2차현대,2.0,현대건설,A15178401,1,0232812151,11526.88,16.0,0.0,48.0,48.0,신림2차현대,14904.0,0232812159,16, ,19961220.0,0.0,112.0,16.0,8752.8,8701.0,서울특별시 관악구 신림동 551-9,37.4844975229565,126.908897557162,0
1162010200,아파트,복도식,개별난방,위탁관리,임대,서울특별시 관악구 난곡로 80,150.0,SH공사,서울특별시 관악구 신림동 1736-1 신림SH빌(임대),3.0,SH공사,A15101509,1,028622145,6862.5,0.0,0.0,150.0,0.0,신림SH빌(임대),11702.26,028622144,15, ,20071126.0,2.0,150.0,15.0,4624.5,8861.0,서울특별시 관악구 신림동 1736-1,37.4625381803389,126.919545026803,0
1162010100,아파트,복도식,개별난방,위탁관리,분양,서울특별시 관악구 남부순환로218길 37,208.0,대호아이피종합건설,서울특별시 관악구 봉천동 867-12 프라비다2,4.0,대호아이피종합건설,A10026710,1,028899524,7385.12,0.0,0.0,208.0,0.0,프라비다2,10936.04,028821333,15, ,20130227.0,1.0,208.0,15.0,4093.11,8787.0,서울특별시 관악구 봉천동 867-12,37.4796436603018,126.950464811358,0
1162010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 양지길 50-5,140.0,청빛산업개발(주),서울특별시 관악구 신림동 1721- 관악우정하이비전아파트 1단지,1.0,우정건설(주),A10026910,2,028727426,15206.48,0.0,0.0,0.0,140.0,관악우정하이비전아파트 1단지,19269.15,028727794,18, ,20040611.0,2.0,140.0,18.0,11789.8,8846.0,서울특별시 관악구 신림동 1721-,37.4714301466898,126.929078207674,0
1162010100,아파트,계단식,,관리방식미정,혼합,서울특별시 관악구 청룡16길 43,565.0,봉천제12-2구역 주택재개발정비사업조합,서울특별시 관악구 봉천동 1555-1 이편한세상 서울대입구2단지,3.0,대림산업(주),A10025422,9,028839896,59985.0,42.0,0.0,155.0,368.0,이편한세상 서울대입구2단지,89186.81,028829895,19, ,20190625.0,23.0,565.0,19.0,45369.83,8830.0,서울특별시 관악구 봉천동 1555-1,37.4766334506936,126.943195705239,0
1162010100,아파트,혼합식,개별난방,위탁관리,혼합,서울특별시 관악구 참숯1길 19,519.0,봉천제12의1구역주택재개발조합,서울특별시 관악구 봉천동 1544-1 이편한세상서울대입구2차(5단지),3.0,삼호건설,A10024894,10,0269521781,50986.19,52.0,0.0,191.0,276.0,이편한세상서울대입구2차(5단지),81591.57,0269521780,18,e-snu2.xisnd.co.kr,20200429.0,17.0,519.0,18.0,38982.52,8830.0,서울특별시 관악구 봉천동 1544-1,37.477304218918,126.94238244228,0
1162010300,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 남현길 144,88.0,흥화공업(주),서울특별시 관악구 남현동 1132- 남현동 흥화 브라운아파트,1.0,흥화공업(주),A10025511,2,025981153,9789.4,24.0,0.0,11.0,53.0,남현동 흥화 브라운아파트,12210.0,025981154,12, ,20030628.0,4.0,88.0,12.0,7938.31,8803.0,서울특별시 관악구 남현동 1132-,37.4711399371862,126.973032959605,0
1162010100,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 관악구 은천로 93,2105.0,벽산건설,서울특별시 관악구 봉천동 1718- 관악벽산블루밍,0.0,벽산건설,A15178201,18,028779862,225224.87,536.0,0.0,753.0,816.0,관악벽산블루밍,226769.0,028779864,25, ,20050630.0,42.0,2105.0,25.0,172529.89,8715.0,서울특별시 관악구 봉천동 1718-,37.4873527233282,126.945428874003,0
1162010100,아파트,복도식,개별난방,위탁관리,임대,서울특별시 관악구 참숯5길 7,206.0,봉천12-2구역 주택재개발정비사업조함,서울특별시 관악구 봉천동 1540-37 e편한세상서울대입구 3단지,2.0,대림산업,A10025428,2,028839892,10882.687,0.0,0.0,206.0,0.0,e편한세상서울대입구 3단지,17045.62,028839891,14, ,20190625.0,4.0,206.0,14.0,7569.73,8830.0,서울특별시 관악구 봉천동 1540-37,37.4773564837839,126.940755420806,0
1162010100,아파트,계단식,,위탁관리,혼합,서울특별시 관악구 청룡10길 45,711.0,봉천제12-2구역 주택재개발정비사업조합,서울특별시 관악구 봉천동 1540-37 e편한세상서울대입구1단지아파트,3.0,대림산업(주),A10025423,10,028899893,75807.86,56.0,0.0,196.0,459.0,e편한세상서울대입구1단지아파트,111619.76,028829891,20, ,20190625.0,26.0,711.0,20.0,57164.09,8830.0,서울특별시 관악구 봉천동 1540-37,37.4772309328484,126.943055742779,0
1162010100,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 관악구 청룡16길 43,1276.0,봉천제12-2구역 주택재개발정비사업조합,서울특별시 관악구 봉천동 1540-37 e편한세상서울대입구아파트,3.0,대림산업,A10025092,19,028829893,136592.29,98.0,0.0,351.0,827.0,e편한세상서울대입구아파트,200806.57,028829891,20,e-seoulapt.co.kr,20190625.0,49.0,1276.0,20.0,102533.92,8830.0,서울특별시 관악구 봉천동 1540-37,37.4766334506936,126.943195705239,0
1162010100,아파트,복도식,개별난방,위탁관리,분양,서울특별시 관악구 관악로 133,184.0,동우재건축조합,서울특별시 관악구 봉천동 1701- 봉천건영6차아파트,2.0,(주)건영,A15176602,3,0262981175,17959.74,19.0,0.0,76.0,89.0,봉천건영6차아파트,23306.0,028781875,19, ,19990517.0,3.0,184.0,19.0,13760.34,8833.0,서울특별시 관악구 봉천동 1701-,37.4769280464726,126.952062711984,0
1162010100,아파트,,,기타,,서울 관악구 남부순환로230길 117,, ,서울특별시 관악구 봉천동 1715- 부미아띠랑스힐,, ,A15105007,1,028724195,,0.0,0.0,0.0,53.0,부미아띠랑스힐,,028724195,1, ,,,53.0,12.0,4438.95,,서울특별시 관악구 봉천동 1715-,37.4747740367494,126.954426300774,0
1162010200,,계단식,개별난방,위탁관리,분양,서울특별시 관악구 호암로16길 5,109.0,서초건설,서울특별시 관악구 신림동 1724- 신림서초아파트,1.0,서초건설,A10024634,1,028786963,10497.03,0.0,0.0,24.0,85.0,신림서초아파트,13158.0,0264076963,15, ,20030902.0,4.0,109.0,15.0,8252.31,8821.0,서울특별시 관악구 신림동 1724-,37.4640463294621,126.932246557542,0
1162010200,아파트,복도식,개별난방,자치관리(직영),분양,서울특별시 관악구 호암로 541,127.0,태흥건설(주),서울특별시 관악구 신림동 1698- 태흥아파트,2.0,태흥건설(주),A10024621,1,028848776,12811.46,0.0,0.0,110.0,17.0,태흥아파트,12813.0,028753731,1, ,19950327.0,,127.0,21.0,8027.39,8848.0,서울특별시 관악구 신림동 1698-,37.466021748776,126.931073018846,0
1162010200,아파트,혼합식,개별난방,위탁관리,분양,서울특별시 관악구 남부순환로198길 7,156.0,삼성연립재건축조합,서울특별시 관악구 신림동 10-622 신림현대성우,2.0,성우종합건설(주),A15185201,1,028755972,15618.24,17.0,0.0,71.0,68.0,신림현대성우,21207.0,028742659,17, ,19981026.0,4.0,156.0,17.0,11990.49,8780.0,서울특별시 관악구 신림동 10-622,37.4836349466017,126.937192875508,0
1162010100,아파트,복도식,개별난방,위탁관리,임대,서울특별시 관악구 청림5길 28,392.0,대우,서울특별시 관악구 봉천동 1717-1 관악푸르지오제2단지,0.0,대우건설(주),A15105301,1,028823226,28443.52,0.0,0.0,392.0,0.0,관악푸르지오제2단지,28443.52,028823225,20,happy.i-sh.co.kr/main.do?deptid=70198,20040826.0,0.0,392.0,20.0,12689.04,8734.0,서울특별시 관악구 봉천동 1717-1,37.4895955788785,126.960271587162,0
1162010200,아파트,혼합식,개별난방,자치관리,분양,서울특별시 관악구 난곡로35길 28-7,338.0,(주)건영,서울특별시 관악구 신림동 721-2 신림건영2차,0.0,(주)건영,A15188101,4,0263344586,26535.5326,0.0,0.0,255.0,83.0,신림건영2차,27699.78,028684586,13, ,19880105.0,6.0,338.0,13.0,19563.56,8858.0,서울특별시 관악구 신림동 721-2,37.4714477335735,126.917450108404,0
1162010100,주상복합,계단식,개별난방,위탁관리,분양,서울특별시 관악구 관악로 195,108.0,(주)풍성주택,서울특별시 관악구 봉천동 859-17 관악위버폴리스,6.0,(주)풍성주택,A10024514,1,028830320,22273.19,104.0,2.0,0.0,2.0,관악위버폴리스,32278.865,028830120,20, ,20100222.0,2.0,108.0,20.0,11560.932,8745.0,서울특별시 관악구 봉천동 859-17,37.4825638239353,126.953098728924,0
1162010200,아파트,계단식,개별난방,위탁관리,분양,서울특별시 관악구 대학20길 27,336.0,지하철공사조합,서울특별시 관악구 신림동 255-189 대학동현대(구신림9동),0.0,현대건설,A15186002,5,0262786250,26679.3086,0.0,0.0,0.0,336.0,대학동현대(구신림9동),35204.0,028736250,15, ,19911012.0,14.0,336.0,15.0,27297.74,8824.0,서울특별시 관악구 신림동 255-189,37.4643963201766,126.937548871364,0
1162010200,아파트,혼합식,개별난방,자치관리,분양,서울특별시 관악구 신림로3길 40,783.0,건영,서울특별시 관악구 신림동 1703-1 건영3차아파트,0.0,건영,A15101903,7,028711695,74941.88,0.0,0.0,212.0,571.0,건영3차아파트,77543.0,028729643,15, ,19960618.0,17.0,783.0,15.0,57240.97,8816.0,서울특별시 관악구 신림동 1703-1,37.4667834195006,126.941886248025,0
1162010200,아파트,계단식,개별난방,위탁관리,혼합,서울특별시 관악구 조원로 25,1143.0,강남아파트재건축조합,서울특별시 관악구 신림동 1644- 힐스테이트뉴포레,3.0,현대엔지니어링,A10023661,7, ,96098.3047,0.0,0.0,1007.0,136.0,힐스테이트뉴포레,146677.998,028536401,35, ,20220829.0,27.0,1143.0,35.0,69443.34,8700.0,서울특별시 관악구 신림동 1644-,37.483708310871,126.905433298638,0
